via05672D0,2.955078125,2.955078125,312,276,1825,1789
via05877D2,2.44140625,2.44140625,541,342,1791,1592
via05877D1,3.0859375,3.0859375,279,276,1859,1856
via05877D0,3.083984375,3.083984375,279,276,1858,1855
via05977D2,2.828125,2.828125,345,276,1793,1724
via05977D1,2.95703125,2.95703125,312,276,1826,1790
via05977D0,2.955078125,2.955078125,312,276,1825,1789
via05990D2,3.0859375,3.0859375,181,276,1761,1856
via05990D1,2.5703125,2.5703125,313,408,1629,1724
via05990D0,3.083984375,3.083984375,182,276,1761,1855
via06030D2,2.828125,2.828125,52,408,1500,1856
via06030D1,2.69921875,2.69921875,280,276,1662,1658
via06030D0,3.083984375,3.083984375,182,276,1761,1855
via06044D2,2.6640625,2.6640625,387,417,1751,1781
via06044D1,2.828125,2.828125,345,342,1793,1790
via06044D0,2.826171875,2.826171875,345,342,1792,1789
via06082D2,2.69921875,2.69921875,378,276,1760,1658
via06082D1,3.0859375,3.0859375,279,276,1859,1856
via06082D0,3.083984375,3.083984375,279,276,1858,1855
via06183D2,2.828125,2.828125,247,342,1695,1790
via06183D1,2.95703125,2.95703125,312,342,1826,1856
via06183D0,2.955078125,2.955078125,312,342,1825,1855
via06194D2,2.69921875,2.69921875,378,342,1760,1724
via06194D1,2.95703125,2.95703125,214,276,1728,1790
via06194D0,2.955078125,2.955078125,312,276,1825,1789
via06233D2,2.828125,2.828125,345,276,1793,1724
via06233D1,3.0859375,3.0859375,279,276,1859,1856
via06233D0,3.083984375,3.083984375,279,276,1858,1855
via06275D2,2.828125,2.828125,345,342,1793,1790
via06275D1,2.828125,2.828125,150,342,1598,1790
via06275D0,2.826171875,2.826171875,345,342,1792,1789
via06322D2,2.95703125,2.95703125,312,276,1826,1790
via06322D1,2.5703125,2.5703125,313,276,1629,1592
via06322D0,2.955078125,2.955078125,312,276,1825,1789
via06342D2,2.828125,2.828125,345,342,1793,1790
via06342D1,2.95703125,2.95703125,312,276,1826,1790
via06342D0,2.955078125,2.955078125,312,276,1825,1789
via06425D2,3.0859375,3.0859375,279,276,1859,1856
via06425D1,2.69921875,2.69921875,280,276,1662,1658
via06425D0,3.083984375,3.083984375,279,276,1858,1855
via06448D2,2.828125,2.828125,345,408,1793,1856
via06448D1,2.95703125,2.95703125,312,342,1826,1856
via06448D0,2.955078125,2.955078125,312,342,1825,1855
via06481D2,2.3125,2.3125,477,540,1661,1724
via06481D1,2.3125,2.3125,379,408,1563,1592
via06481D0,2.568359375,2.568359375,314,408,1629,1723
via06489D2,2.95703125,2.95703125,214,342,1728,1856
via06489D1,3.0859375,3.0859375,279,276,1859,1856
via06489D0,3.083984375,3.083984375,279,276,1858,1855
via06493D2,2.95703125,2.95703125,312,276,1826,1790
via06493D1,2.44140625,2.44140625,346,474,1596,1724
via06493D0,2.955078125,2.955078125,312,276,1825,1789
via06666D2,2.3125,2.3125,184,276,1368,1460
via06666D1,3.0859375,3.0859375,181,276,1761,1856
via06666D0,3.083984375,3.083984375,182,276,1761,1855
via06740D2,2.69921875,2.69921875,378,342,1760,1724
via06740D1,2.95703125,2.95703125,312,276,1826,1790
via06740D0,2.955078125,2.955078125,312,276,1825,1789
via06742D2,2.95703125,2.95703125,312,342,1826,1856
via06742D1,2.3125,2.3125,379,408,1563,1592
via06742D0,2.955078125,2.955078125,312,342,1825,1855
via06831D2,2.6640625,2.6640625,387,384,1751,1748
via06831D1,3.0859375,3.0859375,279,276,1859,1856
via06831D0,3.083984375,3.083984375,279,276,1858,1855
via06838D2,2.828125,2.828125,345,408,1793,1856
via06838D1,3.0859375,3.0859375,181,276,1761,1856
via06838D0,3.083984375,3.083984375,279,276,1858,1855
via06843D2,2.95703125,2.95703125,312,276,1826,1790
via06843D1,2.44140625,2.44140625,346,276,1596,1526
via06843D0,2.955078125,2.955078125,312,276,1825,1789
via06848D2,3.0859375,3.0859375,181,276,1761,1856
via06848D1,2.828125,2.828125,247,276,1695,1724
via06848D0,3.083984375,3.083984375,182,276,1761,1855
via06911D2,2.95703125,2.95703125,312,342,1826,1856
via06911D1,2.6640625,2.6640625,387,351,1751,1715
via06911D0,2.955078125,2.955078125,312,342,1825,1855
via06990D2,2.828125,2.828125,52,408,1500,1856
via06990D1,2.828125,2.828125,150,276,1598,1724
via06990D0,3.083984375,3.083984375,84,276,1663,1855
via07044D2,2.0546875,2.0546875,348,408,1400,1460
via07044D1,3.0859375,3.0859375,279,276,1859,1856
via07044D0,3.083984375,3.083984375,279,276,1858,1855
via07045D2,2.283203125,2.283203125,387,251,1556,1420
via07045D1,2.69921875,2.69921875,378,276,1760,1658
via07045D0,2.697265625,2.697265625,378,276,1759,1657
via07107D2,2.69921875,2.69921875,378,408,1760,1790
via07107D1,3.0859375,3.0859375,181,276,1761,1856
via07107D0,3.083984375,3.083984375,279,276,1858,1855
via07129D2,2.69921875,2.69921875,378,276,1760,1658
via07129D1,2.95703125,2.95703125,312,276,1826,1790
via07129D0,2.955078125,2.955078125,312,276,1825,1789
via07151D2,2.69921875,2.69921875,378,276,1760,1658
via07151D1,2.95703125,2.95703125,312,276,1826,1790
via07151D0,2.955078125,2.955078125,312,276,1825,1789
via07185D2,2.95703125,2.95703125,214,342,1728,1856
via07185D1,2.828125,2.828125,345,276,1793,1724
via07185D0,3.083984375,3.083984375,279,276,1858,1855
via07257D2,2.6640625,2.6640625,387,483,1751,1847
via07257D1,2.95703125,2.95703125,312,342,1826,1856
via07257D0,2.955078125,2.955078125,312,342,1825,1855
via07308D2,2.6640625,2.6640625,387,450,1751,1814
via07308D1,3.0859375,3.0859375,279,276,1859,1856
via07308D0,3.083984375,3.083984375,279,276,1858,1855
via07354D2,2.95703125,2.95703125,312,342,1826,1856
via07354D1,3.0859375,3.0859375,181,276,1761,1856
via07354D0,3.083984375,3.083984375,279,276,1858,1855
via07371D2,2.828125,2.828125,247,408,1695,1856
via07371D1,3.0859375,3.0859375,279,276,1859,1856
via07371D0,3.083984375,3.083984375,279,276,1858,1855
via07436D2,2.69921875,2.69921875,378,408,1760,1790
via07436D1,2.3125,2.3125,379,342,1563,1526
via07436D0,2.826171875,2.826171875,345,342,1792,1789
via07607D2,2.828125,2.828125,247,342,1695,1790
via07607D1,2.69921875,2.69921875,378,276,1760,1658
via07607D0,2.955078125,2.955078125,312,276,1825,1789
via07659D2,2.69921875,2.69921875,378,474,1760,1856
via07659D1,2.69921875,2.69921875,280,408,1662,1790
via07659D0,2.826171875,2.826171875,345,408,1792,1855
via07674D2,2.69921875,2.69921875,183,342,1565,1724
via07674D1,3.0859375,3.0859375,181,276,1761,1856
via07674D0,3.083984375,3.083984375,182,276,1761,1855
via07706D2,2.5703125,2.5703125,313,276,1629,1592
via07706D1,2.95703125,2.95703125,214,342,1728,1856
via07706D0,3.083984375,3.083984375,182,276,1761,1855
via07737D2,2.828125,2.828125,345,276,1793,1724
via07737D1,3.0859375,3.0859375,279,276,1859,1856
via07737D0,3.083984375,3.083984375,279,276,1858,1855
via07822D2,2.95703125,2.95703125,312,276,1826,1790
via07822D1,3.0859375,3.0859375,181,276,1761,1856
via07822D0,3.083984375,3.083984375,279,276,1858,1855
via07992D2,2.828125,2.828125,345,342,1793,1790
via07992D1,3.0859375,3.0859375,181,276,1761,1856
via07992D0,3.083984375,3.083984375,279,276,1858,1855
via08163D2,2.828125,2.828125,345,408,1793,1856
via08163D1,2.95703125,2.95703125,312,342,1826,1856
via08163D0,2.955078125,2.955078125,312,342,1825,1855
via08218D2,2.95703125,2.95703125,312,342,1826,1856
via08218D1,3.0859375,3.0859375,181,276,1761,1856
via08218D0,3.083984375,3.083984375,279,276,1858,1855
via08229D2,3.0859375,3.0859375,181,276,1761,1856
via08229D1,2.95703125,2.95703125,312,342,1826,1856
via08229D0,3.083984375,3.083984375,279,276,1858,1855
via08295D2,2.69921875,2.69921875,280,408,1662,1790
via08295D1,2.95703125,2.95703125,214,342,1728,1856
via08295D0,2.955078125,2.955078125,215,342,1728,1855
via08370D2,2.69921875,2.69921875,378,474,1760,1856
via08370D1,3.0859375,3.0859375,279,276,1859,1856
via08370D0,3.083984375,3.083984375,279,276,1858,1855
via08409D2,2.95703125,2.95703125,214,276,1728,1790
via08409D1,2.69921875,2.69921875,378,342,1760,1724
via08409D0,2.955078125,2.955078125,312,276,1825,1789
via08438D2,2.95703125,2.95703125,214,342,1728,1856
via08438D1,3.0859375,3.0859375,279,276,1859,1856
via08438D0,3.083984375,3.083984375,279,276,1858,1855
via08469D2,2.6640625,2.6640625,387,219,1751,1583
via08469D1,2.95703125,2.95703125,312,276,1826,1790
via08469D0,2.955078125,2.955078125,312,276,1825,1789
via08490D2,2.95703125,2.95703125,312,342,1826,1856
via08490D1,2.828125,2.828125,247,276,1695,1724
via08490D0,3.083984375,3.083984375,279,276,1858,1855
via08495D2,3.0859375,3.0859375,279,276,1859,1856
via08495D1,2.69921875,2.69921875,378,276,1760,1658
via08495D0,3.083984375,3.083984375,279,276,1858,1855
via08787D2,2.95703125,2.95703125,214,342,1728,1856
via08787D1,3.0859375,3.0859375,279,276,1859,1856
via08787D0,3.083984375,3.083984375,279,276,1858,1855
AND2X1D0,2.326171875,2.326171875,277,673,1468,1864
AND2X1D1,1.912109375,1.912109375,383,813,1362,1792
AND2X1D2,2.328125,2.328125,276,673,1468,1865
AOI211X1D0,2.125,2.125,463,633,1551,1721
AOI211X1D1,2.126953125,2.126953125,463,633,1552,1722
AOI211X1D2,2.126953125,2.126953125,463,633,1552,1722
BUFX1D0,2.302734375,2.302734375,188,673,1367,1852
BUFX1D1,2.03125,2.03125,257,673,1297,1713
BUFX1D2,2.3046875,2.3046875,187,673,1367,1853
CLKBUFX1D0,2.380859375,2.380859375,188,633,1407,1852
CLKBUFX1D1,2.244140625,2.244140625,223,633,1372,1782
CLKBUFX1D2,2.3828125,2.3828125,187,633,1407,1853
INVX1D0,2.541015625,2.541015625,31,563,1332,1864
INVX1D1,2.400390625,2.400390625,67,563,1296,1792
INVX1D2,2.40625,2.40625,66,633,1298,1865
NAND3X2D0,2.59375,2.59375,533,535,1861,1863
NAND3X2D1,2.595703125,2.595703125,533,606,1862,1935
NAND3X2D2,2.595703125,2.595703125,533,536,1862,1865
NAND4X1D0,2.3984375,2.3984375,353,563,1581,1791
NAND4X1D1,2.126953125,2.126953125,423,563,1512,1652
NAND4X1D2,2.126953125,2.126953125,423,703,1512,1792
NOR2X1D0,2.26171875,2.26171875,213,633,1371,1791
NOR2X1D1,1.990234375,1.990234375,283,633,1302,1652
NOR2X1D2,2.263671875,2.263671875,213,633,1372,1792
NOR3X2D0,2.61328125,2.61328125,528,543,1866,1881
NOR3X2D1,2.615234375,2.615234375,528,543,1867,1882
NOR3X2D2,2.615234375,2.615234375,528,543,1867,1882
OAI211X1D0,2.388671875,2.388671875,396,633,1619,1856
OAI211X1D1,2.126953125,2.126953125,463,768,1552,1857
OAI211X1D2,2.390625,2.390625,395,633,1619,1857
OAI33X1D0,2.59375,2.59375,508,503,1836,1831
OAI33X1D1,2.595703125,2.595703125,508,571,1837,1900
OAI33X1D2,2.595703125,2.595703125,508,433,1837,1762
OR2X1D0,2.2421875,2.2421875,298,633,1446,1781
OR2X1D1,2.103515625,2.103515625,334,633,1411,1710
OR2X1D2,2.244140625,2.244140625,298,633,1447,1782
OR4X1D0,2.380859375,2.380859375,453,633,1672,1852
OR4X1D1,2.244140625,2.244140625,488,633,1637,1782
OR4X1D2,2.3828125,2.3828125,452,633,1672,1853
999,2.568359375,2.568359375,488,430,1803,1745
998,1.65625,1.65625,488,554,1336,1402
997,2.3515625,2.3515625,488,366,1692,1570
996,1.947265625,1.947265625,355,488,1352,1485
995,2.1484375,2.1484375,688,442,1788,1542
993,2.0625,2.0625,488,489,1544,1545
992,2.337890625,2.337890625,488,328,1685,1525
991,2.3125,2.3125,488,286,1672,1470
990,2.3515625,2.3515625,488,125,1692,1329
99,2.365234375,2.365234375,281,488,1492,1699
989,1.65625,1.65625,488,460,1336,1308
988,2.142578125,2.142578125,528,448,1625,1545
987,2.3203125,2.3203125,488,452,1676,1640
986,2.603515625,2.603515625,488,180,1821,1513
